,10분 최다 강수량(mm),1시간 최다강수량(mm),break_summer,break_winter,cloud,cloud_w,date_fri,date_mon,date_sat,date_sun,date_thur,date_tue,date_wed,fall,humid,humid_w,m_free,m_paid,m_total,rain,spring,summer,temp,temp_w,tp_adult,tp_child,tp_foreigner,tp_free,tp_group,tp_paid,tp_teen,tp_total,when,wind,wind_w,winter,zb_adult,zb_child,zb_foreigner,zb_free,zb_paid,zb_teen,zb_total,강수 계속시간(hr),일강수량(mm)
417,0.0,0.0,0,0,0.8,1.0,0,0,0,0,0,1,0,0,39.9,2.0,3469,1782,5251,0.0,1,0,,2.0,0,0,0,42,29,28,1,71,2013-03-26,2.5,1.0,0,11,63,1691,1411,1492,68,2982,0.0,0.0
418,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,30.1,2.0,5796,2447,8243,0.0,1,0,,2.0,0,0,0,83,94,87,7,177,2013-03-27,2.8,1.0,0,321,115,3368,1712,2421,176,4630,0.0,0.0
419,0.0,0.0,0,0,7.0,3.0,0,0,0,0,1,0,0,0,42.1,3.0,3869,2056,5925,0.0,1,0,,2.0,0,0,0,33,20,20,0,53,2013-03-28,2.7,1.0,0,30,39,1783,1610,1647,106,3393,0.0,0.0
420,0.0,0.0,0,0,1.9,1.0,1,0,0,0,0,0,0,0,28.6,1.0,6130,2170,8300,0.0,1,0,,2.0,0,0,0,55,65,63,2,120,2013-03-29,3.4,2.0,0,72,48,5345,1534,2729,936,5271,0.0,0.0
421,0.0,0.0,0,0,7.8,3.0,0,0,1,0,0,0,0,0,43.1,3.0,23882,6444,30326,0.2,1,0,,2.0,7,7,0,264,528,436,85,792,2013-03-30,2.3,1.0,0,519,107,16256,4163,13073,2487,20242,4.25,0.2
422,0.0,0.0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,46.4,3.0,33954,8268,42222,0.0,1,0,,2.0,6,29,0,503,1078,914,158,1581,2013-03-31,2.7,1.0,0,672,110,24382,5205,20097,3541,29515,0.0,0.0
423,0.3,0.4,0,0,7.3,3.0,0,1,0,0,0,0,0,0,44.5,3.0,5412,2253,7665,0.5,1,0,,3.0,0,4,0,66,42,41,1,108,2013-04-01,2.2,1.0,0,505,53,3591,1680,2303,257,4745,0.75,0.5
424,1.0,2.0,0,0,7.6,3.0,0,0,0,0,0,1,0,0,86.1,5.0,912,695,1607,8.5,1,0,,2.0,0,0,0,22,3,3,0,25,2013-04-02,2.7,1.0,0,0,12,246,616,199,5,820,15.0,8.5
425,0.0,0.0,0,0,4.5,2.0,0,0,0,0,0,0,1,0,64.0,5.0,6150,2772,8922,0.0,1,0,,2.0,0,3,0,83,65,60,5,148,2013-04-03,2.6,1.0,0,376,55,3482,2129,2322,201,5028,0.0,0.0
426,0.0,0.0,0,0,1.8,1.0,0,0,0,0,1,0,0,0,44.5,3.0,7251,2904,10155,0.0,1,0,,4.0,0,10,41,200,202,159,43,402,2013-04-04,1.9,1.0,0,59,101,4109,2265,3426,313,6063,0.0,0.0
427,0.0,0.0,0,0,7.8,3.0,1,0,0,0,0,0,0,0,42.1,3.0,12548,3241,15789,0.0,1,0,,4.0,0,6,88,213,262,186,76,475,2013-04-05,2.6,1.0,0,1808,74,11745,2064,5742,1090,10704,0.0,0.0
428,0.5,1.5,0,0,10.0,4.0,0,0,1,0,0,0,0,0,84.4,5.0,1445,493,1938,14.0,1,0,,2.0,0,0,0,5,9,9,0,14,2013-04-06,2.9,1.0,0,30,12,1015,401,683,62,1176,20.83,14.0
429,0.5,0.5,0,0,4.0,2.0,0,0,0,1,0,0,0,0,57.3,4.0,13905,3119,17024,1.0,1,0,,2.0,2,2,0,176,318,267,49,494,2013-04-07,4.4,4.0,0,319,101,10356,2918,8674,1333,13244,5.0,1.0
430,0.5,1.0,0,0,5.1,2.0,0,1,0,0,0,0,0,0,55.1,4.0,4909,1570,6479,1.0,1,0,,3.0,390,4,401,106,434,41,3,540,2013-04-08,4.0,4.0,0,484,56,3301,1464,2157,128,4233,2.92,1.0
431,0.5,0.5,0,0,4.0,2.0,0,0,0,0,0,1,0,0,50.8,3.0,3719,1752,5471,0.5,1,0,,2.0,0,0,32,38,59,23,36,97,2013-04-09,5.1,4.0,0,41,62,2233,1693,1269,401,3404,1.2,0.5
432,0.5,1.0,0,0,4.4,2.0,0,0,0,0,0,0,1,0,49.3,3.0,4633,1856,6489,1.5,1,0,,2.0,0,0,0,80,16,15,1,96,2013-04-10,4.1,4.0,0,901,55,3855,1402,1011,455,3769,3.25,1.5
433,0.5,0.5,0,0,3.6,2.0,0,0,0,0,1,0,0,0,54.5,4.0,4800,1751,6551,0.5,1,0,,2.0,0,0,58,74,24,24,0,98,2013-04-11,4.9,4.0,0,1593,60,4701,1391,757,379,4120,2.17,0.5
434,0.0,0.0,0,0,1.1,1.0,1,0,0,0,0,0,0,0,42.6,3.0,8721,2802,11523,0.0,1,0,,2.0,2,6,36,51,127,46,79,178,2013-04-12,3.7,2.0,0,2180,64,7905,1966,2402,416,6964,0.0,0.0
435,0.0,0.0,0,0,3.5,2.0,0,0,1,0,0,0,0,0,38.6,2.0,57059,13808,70867,0.0,1,0,,4.0,30,17,32,873,2268,1942,296,3141,2013-04-13,4.5,4.0,0,1676,210,41329,9609,33130,5148,49563,0.0,0.0
436,1.0,3.0,0,0,3.4,2.0,0,0,0,1,0,0,0,0,40.4,2.0,19530,4964,24494,3.5,1,0,,3.0,6,3,0,240,444,360,78,684,2013-04-14,4.7,4.0,0,521,115,14016,2993,11538,1704,16756,2.17,3.5
437,0.0,0.0,0,0,4.5,2.0,0,1,0,0,0,0,0,0,31.5,2.0,4893,2333,7226,0.0,1,0,,2.0,0,0,33,97,48,20,28,145,2013-04-15,2.0,1.0,0,19,26,2651,1613,1870,402,3904,0.0,0.0
438,0.0,0.0,0,0,7.9,3.0,0,0,0,0,0,1,0,0,54.5,4.0,11511,4225,15736,0.0,1,0,,4.0,0,0,126,266,124,90,34,390,2013-04-16,4.4,4.0,0,1468,35,9893,2976,3545,1252,9241,0.0,0.0
439,0.0,0.0,0,0,5.9,2.0,0,0,0,0,0,0,1,0,62.3,5.0,15079,6387,21466,0.0,1,0,,4.0,0,0,293,569,326,229,97,895,2013-04-17,2.9,1.0,0,1311,16,11011,4275,4733,1326,11645,0.0,0.0
440,0.0,0.0,0,0,4.3,2.0,0,0,0,0,1,0,0,0,37.4,2.0,10980,4791,15771,0.0,1,0,,4.0,2,0,240,640,283,250,31,923,2013-04-18,4.0,4.0,0,549,18,6994,3052,3982,583,8166,0.0,0.0
441,0.0,0.0,0,0,5.1,2.0,1,0,0,0,0,0,0,0,27.0,1.0,29835,8273,38108,0.0,1,0,,3.0,4,0,327,734,491,366,121,1225,2013-04-19,3.2,2.0,0,2256,50,24296,4525,5911,11399,24091,0.0,0.0
442,0.5,2.5,0,0,9.1,4.0,0,0,1,0,0,0,0,0,70.8,5.0,8333,2518,10851,9.5,1,0,,2.0,0,1,0,84,394,377,17,478,2013-04-20,2.3,1.0,0,107,22,5377,1760,3980,578,6425,12.58,9.5
443,0.0,0.0,0,0,3.4,2.0,0,0,0,1,0,0,0,0,58.8,4.0,65931,16796,82727,0.0,1,0,,3.0,29,55,0,758,3606,3058,519,4364,2013-04-21,3.3,2.0,0,829,315,46197,11600,37912,6078,56419,0.0,0.0
444,0.0,0.0,0,0,3.4,2.0,0,1,0,0,0,0,0,0,43.8,3.0,15708,7030,22738,0.0,1,0,,4.0,0,5,50,665,471,441,30,1136,2013-04-22,2.5,1.0,0,98,27,7864,5048,6739,438,12323,0.0,0.0
445,0.5,1.5,0,0,9.8,4.0,0,0,0,0,0,1,0,0,59.3,4.0,7362,3462,10824,5.5,1,0,,4.0,0,3,104,211,193,78,115,404,2013-04-23,2.7,1.0,0,10,13,4444,2101,1078,1477,4666,12.92,5.5
446,0.1,0.1,0,0,3.1,2.0,0,0,0,0,0,0,1,0,67.0,5.0,13927,6980,20907,0.1,1,0,,4.0,0,7,434,489,469,208,261,958,2013-04-24,3.7,2.0,0,381,69,8364,4300,3883,1485,10049,1.83,0.1
447,1.0,2.5,0,0,8.6,3.0,0,0,0,0,1,0,0,0,78.9,5.0,6709,3187,9896,4.5,1,0,,3.0,0,0,0,35,15,15,0,50,2013-04-25,3.3,2.0,0,7,10,3595,1020,1199,1019,3245,5.08,4.5
448,0.1,0.1,0,0,1.6,1.0,1,0,0,0,0,0,0,0,55.0,4.0,29490,8231,37721,0.1,1,0,,4.0,2,0,5639,1229,5456,4850,604,6685,2013-04-26,3.6,2.0,0,992,67,25776,5068,10377,2940,19377,0.28,0.1
449,0.0,0.0,0,0,1.6,1.0,0,0,1,0,0,0,0,0,51.4,3.0,49301,13707,63008,0.0,1,0,,4.0,12,20,139,763,1939,1603,324,2702,2013-04-27,2.8,1.0,0,465,266,34949,9407,27402,4416,41690,0.0,0.0
450,0.0,0.0,0,0,6.1,3.0,0,0,0,1,0,0,0,0,51.0,3.0,53662,10090,63752,0.0,1,0,,5.0,12,49,0,517,1740,1495,233,2257,2013-04-28,3.8,2.0,0,445,310,52749,6608,30532,10201,47786,0.0,0.0
451,4.0,11.5,0,0,5.4,2.0,0,1,0,0,0,0,0,0,67.6,5.0,3405,1213,4618,21.0,1,0,,4.0,0,3,0,53,32,31,1,85,2013-04-29,4.5,4.0,0,30,13,2591,819,1688,365,2902,6.42,21.0
452,0.0,0.0,0,0,2.3,1.0,0,0,0,0,0,1,0,0,48.8,3.0,22086,7567,29653,0.0,1,0,,4.0,2,7,617,1131,601,368,231,1732,2013-04-30,3.5,2.0,0,607,83,17678,5287,5048,7316,18258,0.0,0.0
453,1.0,1.0,0,0,3.3,2.0,0,0,0,0,0,0,1,0,52.4,4.0,43219,11358,54577,1.0,1,0,,4.0,11,11,117,469,1564,1402,151,2033,2013-05-01,3.3,2.0,0,833,197,30509,7276,26523,2138,36770,0.83,1.0
454,0.5,1.0,0,0,3.9,2.0,0,0,0,0,1,0,0,0,67.1,5.0,11389,4348,15737,1.0,1,0,,4.0,2,10,257,420,158,155,1,578,2013-05-02,2.5,1.0,0,1477,45,9407,2692,2944,1508,8621,1.92,1.0
455,0.0,0.0,0,0,6.0,3.0,1,0,0,0,0,0,0,0,64.8,5.0,16032,4636,20668,0.0,1,0,,4.0,51,0,591,725,727,396,280,1452,2013-05-03,3.2,2.0,0,4311,113,14306,3107,4374,586,12378,0.25,0.0
456,0.0,0.0,0,0,1.8,1.0,0,0,1,0,0,0,0,0,58.1,4.0,43618,12725,56343,0.0,1,0,,4.0,44,29,0,390,1817,1586,187,2207,2013-05-04,3.1,2.0,0,1235,202,28409,6787,22513,4220,34755,0.0,0.0
457,0.0,0.0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,51.8,3.0,66905,29296,96201,0.0,1,0,,4.0,43,26,38,683,1399,1356,0,2082,2013-05-05,3.4,2.0,0,1505,299,40800,19557,31539,2326,54927,0.0,0.0
458,0.0,0.0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,54.0,4.0,14302,5321,19623,0.0,1,0,,4.0,6,1,159,450,285,208,71,735,2013-05-06,3.0,2.0,0,2497,73,11255,3280,4861,1028,11666,0.0,0.0
459,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,41.4,3.0,11663,4779,16442,0.0,1,0,,5.0,813,5,1190,465,1219,200,206,1684,2013-05-07,2.7,1.0,0,684,69,7401,3110,3389,938,8121,0.0,0.0
460,0.0,0.0,0,0,2.3,1.0,0,0,0,0,0,0,1,0,33.6,2.0,10254,3898,14152,0.0,1,0,,5.0,0,27,527,538,599,327,272,1137,2013-05-08,2.7,1.0,0,1499,43,7772,2408,2879,838,7624,0.0,0.0
461,0.5,1.0,0,0,8.5,3.0,0,0,0,0,1,0,0,0,55.3,4.0,11841,4100,15941,2.5,1,0,,5.0,0,2,842,822,681,320,361,1503,2013-05-09,2.1,1.0,0,2507,42,10245,2523,2364,1093,8487,8.0,2.5
462,1.5,4.5,0,0,9.9,4.0,1,0,0,0,0,0,0,0,89.3,5.0,5533,1628,7161,22.0,1,0,,4.0,0,0,0,49,8,8,0,57,2013-05-10,3.6,2.0,0,1891,18,5614,813,838,429,3971,10.42,22.0
463,0.0,0.0,0,0,3.1,2.0,0,0,1,0,0,0,0,0,55.5,4.0,47683,7246,54929,0.0,1,0,,5.0,22,31,1436,1083,2857,2058,777,3940,2013-05-11,3.5,2.0,0,1132,196,50189,6072,26777,8353,42334,0.0,0.0
464,0.5,1.0,0,0,6.1,3.0,0,0,0,1,0,0,0,0,61.3,5.0,32539,6754,39293,1.0,1,0,,5.0,10,23,0,726,1106,939,157,1832,2013-05-12,4.0,4.0,0,988,163,23892,5896,19379,3039,29302,1.05,1.0
465,0.0,0.0,0,0,3.1,2.0,0,1,0,0,0,0,0,0,45.0,3.0,10904,4047,14951,0.0,1,0,,5.0,1,6,212,518,212,173,38,730,2013-05-13,3.5,2.0,0,1672,45,9129,2623,3224,936,8455,0.0,0.0
466,0.0,0.0,0,0,7.6,3.0,0,0,0,0,0,1,0,0,46.9,3.0,11673,4888,16561,0.0,1,0,,5.0,5,6,541,1048,441,320,116,1489,2013-05-14,2.9,1.0,0,1761,54,8856,2789,2728,1017,8295,0.0,0.0
467,0.0,0.0,0,0,4.8,2.0,0,0,0,0,0,0,1,0,57.0,4.0,14760,4515,19275,0.0,1,0,,5.0,3,7,347,750,324,263,58,1074,2013-05-15,3.3,2.0,0,5275,71,14806,2933,3008,407,11623,0.0,0.0
468,0.0,0.0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,33.3,2.0,21662,8175,29837,0.0,1,0,,6.0,273,0,974,1224,1251,573,405,2475,2013-05-16,4.2,4.0,0,4710,54,18432,4422,4017,1679,14828,0.0,0.0
469,0.0,0.0,0,0,4.4,2.0,1,0,0,0,0,0,0,0,36.6,2.0,60949,16701,77650,0.0,1,0,,5.0,46,36,0,1100,2198,1832,320,3298,2013-05-17,3.0,2.0,0,1925,262,40860,11705,32122,6308,52060,0.0,0.0
470,1.0,5.5,0,0,9.4,4.0,0,0,1,0,0,0,0,0,62.8,5.0,46110,13644,59754,14.5,1,0,,5.0,25,28,0,837,1461,1246,190,2298,2013-05-18,2.2,1.0,0,1208,307,30042,8358,24150,4513,38229,6.92,14.5
471,1.5,5.0,0,0,8.0,3.0,0,0,0,1,0,0,0,0,80.9,5.0,13057,3749,16806,19.5,1,0,,5.0,5,9,0,103,378,334,39,481,2013-05-19,3.1,2.0,0,411,132,8474,2235,6986,987,10619,9.83,19.5
472,0.0,0.0,0,0,5.5,2.0,0,1,0,0,0,0,0,0,76.0,5.0,6346,2400,8746,0.0,1,0,,4.0,2,0,0,228,65,61,2,293,2013-05-20,3.2,2.0,0,1030,18,5146,1710,2075,408,5223,0.0,0.0
473,0.0,0.0,0,0,0.4,1.0,0,0,0,0,0,1,0,0,43.3,3.0,10063,4609,14672,0.0,1,0,,5.0,0,12,304,822,291,255,36,1113,2013-05-21,2.0,1.0,0,1293,14,6899,2742,2651,526,7212,0.0,0.0
474,0.0,0.0,0,0,4.3,2.0,0,0,0,0,0,0,1,0,49.4,3.0,12241,3897,16138,0.0,1,0,,5.0,2,7,435,888,358,273,83,1246,2013-05-22,2.0,1.0,0,1216,40,11630,2342,4037,1534,9129,0.0,0.0
475,0.0,0.0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,59.3,4.0,10575,4975,15550,0.0,1,0,,6.0,1,0,584,966,630,459,170,1596,2013-05-23,2.1,1.0,0,1144,59,6194,3212,2362,272,6990,0.0,0.0
476,0.0,0.0,0,0,0.4,1.0,1,0,0,0,0,0,0,0,58.9,4.0,15296,6601,21897,0.0,1,0,,5.0,40,11,936,1716,970,733,197,2686,2013-05-24,2.6,1.0,0,1730,114,9795,3658,3194,962,9544,0.0,0.0
477,0.0,0.0,0,0,5.1,2.0,0,0,1,0,0,0,0,0,49.6,3.0,31139,9604,40743,0.0,1,0,,6.0,18,14,254,663,1346,1189,139,2009,2013-05-25,2.0,1.0,0,784,231,23262,5978,15262,2684,24708,0.0,0.0
478,0.0,0.0,0,0,8.4,3.0,0,0,0,1,0,0,0,0,45.9,3.0,28554,8603,37157,0.0,1,0,,6.0,41,66,81,639,1899,1697,161,2538,2013-05-26,2.5,1.0,0,615,330,17046,4997,14175,1869,21656,0.0,0.0
479,2.5,11.0,0,0,10.0,4.0,0,1,0,0,0,0,0,0,80.4,5.0,2234,885,3119,56.5,1,0,,5.0,0,2,0,101,59,59,0,160,2013-05-27,3.5,2.0,0,701,15,1884,502,290,18,1511,19.08,56.5
480,2.5,5.0,0,0,10.0,4.0,0,0,0,0,0,1,0,0,89.1,5.0,1734,979,2713,11.5,1,0,,5.0,0,3,0,137,53,53,0,190,2013-05-28,2.8,1.0,0,264,11,772,729,198,24,1215,11.42,11.5
481,0.5,2.0,0,0,9.6,4.0,0,0,0,0,0,0,1,0,87.8,5.0,3851,1485,5336,2.5,1,0,,5.0,0,0,0,277,183,183,0,460,2013-05-29,3.0,2.0,0,1276,29,3176,1004,532,16,2828,6.33,2.5
482,0.0,0.0,0,0,2.9,1.0,0,0,0,0,1,0,0,0,57.9,4.0,12354,5849,18203,0.0,1,0,,5.0,9,17,763,1743,957,939,9,2700,2013-05-30,2.7,1.0,0,1697,38,7465,3018,2688,269,7672,0.0,0.0
483,0.0,0.0,0,0,5.8,2.0,1,0,0,0,0,0,0,0,46.6,3.0,21289,4938,26227,0.0,1,0,,5.0,23,14,771,1507,1061,942,96,2568,2013-05-31,2.2,1.0,0,1684,70,19288,2403,4275,8040,16402,0.0,0.0
484,0.0,0.0,0,0,4.6,2.0,0,0,1,0,0,0,0,0,44.3,3.0,39931,10672,50603,0.0,0,1,,5.0,179,97,0,3651,7327,6588,560,10978,2013-06-01,2.2,1.0,0,551,206,24678,4867,18217,1949,25584,0.0,0.0
485,0.0,0.0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,48.6,3.0,40679,12831,53510,0.0,0,1,,6.0,198,147,30,4027,8890,8060,632,12917,2013-06-02,2.0,1.0,0,717,231,18215,5344,15172,1977,23210,0.0,0.0
486,0.0,0.0,0,0,0.8,1.0,0,1,0,0,0,0,0,0,59.0,4.0,9701,4285,13986,0.0,0,1,,5.0,15,24,104,1697,1692,1651,26,3389,2013-06-03,2.9,1.0,0,732,63,4324,1946,1954,367,4999,0.0,0.0
487,0.2,0.2,0,0,3.0,2.0,0,0,0,0,0,1,0,0,54.3,4.0,10446,4685,15131,0.2,0,1,,6.0,13,28,385,2099,1902,1869,20,4001,2013-06-04,2.0,1.0,0,1234,53,5284,2156,2046,120,5556,0.75,0.2
488,0.0,0.0,0,0,2.4,1.0,0,0,0,0,0,0,1,0,51.8,3.0,12820,5499,18319,0.0,0,1,,6.0,24,14,441,2126,2050,1931,95,4176,2013-06-05,2.0,1.0,0,1780,50,6829,2724,1953,254,6711,0.0,0.0
489,0.0,0.0,0,0,4.1,2.0,0,0,0,0,1,0,0,0,55.9,4.0,48790,12447,61237,0.0,0,1,,6.0,362,79,167,3278,11640,10216,1062,14918,2013-06-06,2.1,1.0,0,874,214,23259,6101,18706,3040,28721,0.0,0.0
490,0.0,0.0,0,0,1.8,1.0,1,0,0,0,0,0,0,0,50.9,3.0,16553,5769,22322,0.0,0,1,,6.0,104,49,272,1679,3174,2776,294,4853,2013-06-07,2.2,1.0,0,1000,104,7655,2463,4485,983,8931,0.0,0.0
491,0.0,0.0,0,0,6.6,3.0,0,0,1,0,0,0,0,0,48.5,3.0,28753,8688,37441,0.0,0,1,,6.0,168,157,0,2623,6884,6143,573,9507,2013-06-08,1.9,1.0,0,379,193,13090,3788,10109,1283,15559,0.0,0.0
492,0.0,0.0,0,0,2.4,1.0,0,0,0,1,0,0,0,0,38.3,2.0,24923,6746,31669,0.0,0,1,,7.0,148,392,44,1462,5631,5074,409,7093,2013-06-09,2.2,1.0,0,379,225,14491,2919,9064,2115,14477,0.0,0.0
493,0.0,0.0,0,0,2.8,1.0,0,1,0,0,0,0,0,0,35.5,2.0,6606,3083,9689,0.0,0,1,,7.0,17,33,40,1121,1382,1343,22,2503,2013-06-10,2.3,1.0,0,397,56,2439,1574,1248,103,3322,0.0,0.0
494,1.0,3.5,0,0,9.3,4.0,0,0,0,0,0,1,0,0,57.9,4.0,7241,4136,11377,7.0,0,1,,6.0,5,41,247,1635,1229,1206,18,2864,2013-06-11,2.6,1.0,0,117,38,2091,1866,1123,193,3299,7.5,7.0
495,0.5,2.5,0,0,9.8,4.0,0,0,0,0,0,0,1,0,85.4,5.0,2887,1349,4236,6.5,0,1,,5.0,70,15,66,590,662,582,10,1252,2013-06-12,2.2,1.0,0,296,30,941,716,348,14,1374,12.5,6.5
496,0.0,0.0,0,0,8.5,3.0,0,0,0,0,1,0,0,0,70.5,5.0,10452,5695,16147,0.0,0,1,,6.0,3,74,930,2497,1900,1792,105,4397,2013-06-13,1.9,1.0,0,182,78,3033,2487,1722,116,4507,0.0,0.0
497,0.0,0.0,0,0,5.8,2.0,1,0,0,0,0,0,0,0,62.3,5.0,11218,5298,16516,0.0,0,1,,6.0,17,42,1498,2616,1901,1658,226,4517,2013-06-14,2.3,1.0,0,454,79,3795,2141,1936,208,4739,0.0,0.0
498,0.0,0.0,0,0,3.9,2.0,0,0,1,0,0,0,0,0,58.4,4.0,23225,6968,30193,0.0,0,1,,6.0,146,156,110,2141,5319,4794,379,7460,2013-06-15,2.6,1.0,0,377,222,10138,3047,8287,1072,12783,0.0,0.0
499,0.0,0.0,0,0,6.1,3.0,0,0,0,1,0,0,0,0,69.8,5.0,24358,6937,31295,0.0,0,1,,6.0,158,215,0,1541,5531,4992,381,7072,2013-06-16,2.8,1.0,0,316,346,10722,3876,9345,1015,14552,0.0,0.0
500,0.2,0.3,0,0,9.6,4.0,0,1,0,0,0,0,0,0,76.8,5.0,4631,2307,6938,0.5,0,1,,6.0,4,37,146,814,828,795,29,1642,2013-06-17,2.2,1.0,0,42,37,1196,1196,1057,54,2349,3.58,0.5
501,1.0,2.5,0,0,10.0,4.0,0,0,0,0,0,1,0,0,90.1,5.0,1000,746,1746,12.0,0,1,,5.0,23,12,0,284,117,94,0,401,2013-06-18,1.9,1.0,0,3,10,130,445,118,9,575,19.92,12.0
502,0.1,0.1,0,0,7.0,3.0,0,0,0,0,0,0,1,0,71.1,5.0,6847,3742,10589,0.1,0,1,,6.0,5,35,955,1504,1159,887,267,2663,2013-06-19,1.6,1.0,0,54,158,1909,1877,1304,118,3353,0.83,0.1
503,0.0,0.0,0,0,6.8,3.0,0,0,0,0,1,0,0,0,58.5,4.0,7758,3545,11303,0.0,0,1,,6.0,9,45,320,1055,989,933,47,2044,2013-06-20,1.8,1.0,0,706,101,3428,1994,1447,112,4259,0.0,0.0
504,0.0,0.0,0,0,7.1,3.0,1,0,0,0,0,0,0,0,57.5,4.0,18224,3546,21770,0.0,0,1,,6.0,11,47,7179,1329,7755,1004,6740,9084,2013-06-21,1.9,1.0,0,398,105,10466,1842,3601,1889,7730,0.0,0.0
505,0.0,0.0,0,0,7.9,3.0,0,0,1,0,0,0,0,0,63.9,5.0,17769,5276,23045,0.0,0,1,,6.0,69,134,0,937,3524,3207,248,4461,2013-06-22,2.5,1.0,0,158,173,7860,2866,6794,756,10574,0.0,0.0
506,0.1,0.2,0,0,7.6,3.0,0,0,0,1,0,0,0,0,69.6,5.0,22461,6463,28924,0.3,0,1,,6.0,50,179,0,1100,4459,4092,317,5559,2013-06-23,3.2,2.0,0,182,318,10519,3578,9365,972,14097,3.67,0.3
507,0.0,0.0,0,0,5.5,2.0,0,1,0,0,0,0,0,0,66.6,5.0,5688,2357,8045,0.0,0,1,,6.0,13,34,69,540,968,937,18,1508,2013-06-24,2.3,1.0,0,22,68,2070,1383,1811,88,3304,0.0,0.0
508,0.0,0.0,0,0,8.4,3.0,0,0,0,0,0,1,0,0,58.6,4.0,5238,2382,7620,0.0,0,1,,6.0,6,34,184,645,767,738,23,1412,2013-06-25,2.1,1.0,0,37,83,1700,1360,1591,42,3030,0.0,0.0
509,0.0,0.0,0,0,5.1,2.0,0,0,0,0,0,0,1,0,59.8,4.0,5253,2281,7534,0.0,0,1,,6.0,3,32,0,366,813,787,23,1179,2013-06-26,2.6,1.0,0,40,48,2017,1458,1520,195,3213,1.5,0.0
510,0.0,0.0,0,0,5.3,2.0,0,0,0,0,1,0,0,0,63.1,5.0,5522,2585,8107,0.0,0,1,,6.0,7,23,312,686,868,813,48,1554,2013-06-27,2.5,1.0,0,21,39,1862,1482,1559,68,3130,0.0,0.0
511,1.0,1.0,0,0,5.8,2.0,1,0,0,0,0,0,0,0,61.1,5.0,5100,1972,7072,1.5,0,1,,6.0,33,41,42,410,883,826,24,1293,2013-06-28,2.3,1.0,0,34,91,1745,1282,1308,290,2914,3.17,1.5
512,0.0,0.0,0,0,2.0,1.0,0,0,1,0,0,0,0,0,54.8,4.0,13917,4328,18245,0.0,0,1,,7.0,18,85,0,800,2221,2073,130,3021,2013-06-29,1.8,1.0,0,116,216,6410,2357,5619,571,8663,0.0,0.0
513,0.2,0.2,0,0,3.3,2.0,0,0,0,1,0,0,0,0,60.4,5.0,11628,3303,14931,0.2,0,1,,7.0,38,175,32,455,1882,1740,104,2337,2013-06-30,2.0,1.0,0,114,214,5504,1937,4873,481,7405,0.42,0.2
514,0.0,0.0,1,0,6.3,3.0,0,1,0,0,0,0,0,0,58.4,4.0,3316,1610,4926,0.0,0,1,,7.0,0,8,0,116,163,159,4,279,2013-07-01,2.7,1.0,0,29,75,1418,1134,1276,52,2491,0.0,0.0
515,7.5,22.5,1,0,9.5,4.0,0,0,0,0,0,1,0,0,82.5,5.0,583,409,992,51.5,0,1,,6.0,3,0,0,49,12,9,0,61,2013-07-02,4.6,4.0,0,6,30,131,329,117,8,460,13.75,51.5
516,0.0,0.0,1,0,6.1,3.0,0,0,0,0,0,0,1,0,69.1,5.0,2786,1609,4395,0.0,0,1,,6.0,3,9,0,112,105,101,1,217,2013-07-03,3.8,2.0,0,23,49,1092,1282,893,57,2255,0.0,0.0
517,10.0,25.0,1,0,9.9,4.0,0,0,0,0,1,0,0,0,84.3,5.0,2234,1341,3575,32.5,0,1,,6.0,0,11,0,113,84,78,6,197,2013-07-04,3.5,2.0,0,96,57,810,1035,522,46,1699,8.75,32.5
518,0.5,0.5,1,0,7.4,3.0,1,0,0,0,0,0,0,0,73.4,5.0,3216,1562,4778,1.0,0,1,,6.0,2,9,0,122,131,125,4,253,2013-07-05,2.7,1.0,0,199,167,1494,1153,1005,58,2415,4.17,1.0
519,0.0,0.0,1,0,4.5,2.0,0,0,1,0,0,0,0,0,73.0,5.0,11423,3878,15301,0.0,0,1,,6.0,4,30,0,317,498,451,43,815,2013-07-06,2.7,1.0,0,180,183,6006,2772,5139,615,8706,0.0,0.0
520,1.0,1.5,1,0,8.1,3.0,0,0,0,1,0,0,0,0,78.8,5.0,7185,2686,9871,3.0,0,1,,6.0,3,18,0,184,247,226,18,431,2013-07-07,1.8,1.0,0,98,159,3437,1735,2970,369,5172,5.17,3.0
521,9.5,18.0,1,0,10.0,4.0,0,1,0,0,0,0,0,0,88.6,5.0,2202,481,2683,68.0,0,1,,6.0,0,0,0,40,25,25,0,65,2013-07-08,3.5,2.0,0,2,27,3168,425,1050,590,2067,18.67,68.0
522,1.0,2.5,1,0,10.0,4.0,0,0,0,0,0,1,0,0,87.3,5.0,2209,1221,3430,6.5,0,1,,6.0,7,4,0,78,51,43,1,129,2013-07-09,3.2,2.0,0,49,55,683,1010,455,67,1581,7.33,6.5
